deal_id,client_id,client_segment,product_type,currency_pair,buy_sell,notional,exchange_rate,market_rate_date,request_channel,request_time,quote_time,client_accept_time,limit_check_time,trade_capture_time,confirmation_time,settlement_time,deal_status,manual_processing_flag,manual_steps_count,rework_count,exception_type,rejection_reason,sla_minutes,sla_breach
FXS-0009300,C00863,mid_corporate,FX Spot,EUR/CZK,buy,543000.0,27.0038,2017-01-16,e_fx_portal,2017-01-16 12:38:00,2017-01-16 12:41:51,2017-01-16 12:58:12,2017-01-16 13:07:43,2017-01-16 14:01:12,2017-01-16 14:24:32,2017-01-16 14:45:01,settled,False,1,1,none,none,240,False
FXS-0009301,C00512,sme,FX Spot,EUR/HKD,buy,1795150.0,9.9778,2006-08-29,e_fx_portal,2006-08-29 10:00:00,2006-08-29 10:03:16,2006-08-29 10:11:29,2006-08-29 11:21:30,2006-08-29 11:25:08,2006-08-29 11:35:46,2006-08-29 12:41:31,settled,False,1,0,limit_delay,none,360,False
FXS-0009302,C00573,mid_corporate,FX Spot,EUR/CAD,sell,3382000.0,1.5728,2008-11-28,email,2008-11-28 16:26:00,2008-11-28 16:44:59,2008-11-28 17:03:22,2008-11-28 17:11:20,2008-11-28 18:58:00,2008-11-28 19:12:13,2008-11-28 19:33:29,settled,True,8,1,incomplete_ssi,none,240,False
FXS-0009303,C00942,mid_corporate,FX Spot,EUR/ZAR,sell,1560000.0,14.4529,2017-06-01,phone,2017-06-01 13:30:00,2017-06-01 13:43:31,2017-06-01 13:56:54,2017-06-01 14:16:34,2017-06-01 14:54:06,2017-06-01 15:04:10,2017-06-01 15:47:43,settled,False,2,1,none,none,240,False
FXS-0009304,C00587,large_corporate,FX Spot,EUR/NOK,buy,2133000.0,11.736592,2025-01-07,email,2025-01-07 16:01:00,2025-01-07 16:08:49,2025-01-07 16:38:15,2025-01-07 16:49:36,2025-01-07 16:53:26,2025-01-07 17:05:47,2025-01-07 17:23:54,settled,False,2,0,none,none,180,False
FXS-0009305,C00386,sme,FX Spot,EUR/USD,sell,79800.0,1.10048,2019-09-16,email,2019-09-16 12:31:00,2019-09-16 12:39:51,2019-09-16 13:11:04,2019-09-16 13:15:24,2019-09-16 14:52:43,2019-09-16 15:12:52,2019-09-16 16:37:10,settled,True,8,2,incomplete_ssi,none,360,False
FXS-0009306,C00384,mid_corporate,FX Spot,EUR/JPY,sell,353000.0,124.32,2010-04-28,email,2010-04-28 09:15:00,2010-04-28 09:16:35,2010-04-28 09:31:48,2010-04-28 09:59:24,2010-04-28 10:07:42,2010-04-28 10:23:08,2010-04-28 10:35:09,settled,False,1,0,none,none,240,False
FXS-0009307,C00933,large_corporate,FX Spot,EUR/HKD,buy,636000.0,8.8189,2019-05-10,email,2019-05-10 14:48:00,2019-05-10 14:52:23,2019-05-10 15:06:46,2019-05-10 15:11:14,2019-05-10 15:16:55,2019-05-10 15:43:56,2019-05-10 16:33:41,settled,False,0,0,none,none,180,False
FXS-0009308,C00337,sme,FX Spot,EUR/CHF,buy,70350.0,1.08673,2016-10-18,messenger,2016-10-18 09:14:00,2016-10-18 09:30:41,2016-10-18 09:34:15,2016-10-18 09:40:44,2016-10-18 10:13:07,2016-10-18 10:25:34,2016-10-18 15:06:54,settled,True,4,0,settlement_fail,none,360,False
FXS-0009309,C00517,mid_corporate,FX Spot,EUR/ZAR,sell,1015000.0,15.9548,2016-08-24,messenger,2016-08-24 14:37:00,2016-08-24 14:42:27,2016-08-24 15:07:13,2016-08-24 15:26:38,2016-08-24 17:53:05,2016-08-24 18:19:08,2016-08-24 20:02:41,settled,True,8,2,incomplete_ssi,none,240,True
FXS-0009310,C00817,mid_corporate,FX Spot,EUR/ZAR,buy,1061000.0,19.765197,2025-11-13,phone,2025-11-13 12:10:00,2025-11-13 12:16:28,2025-11-13 12:33:08,2025-11-13 12:42:10,2025-11-13 12:49:00,2025-11-13 12:59:38,2025-11-13 13:09:32,settled,False,1,0,none,none,240,False
FXS-0009311,C00394,large_corporate,FX Spot,EUR/GBP,sell,366000.0,0.8729,2009-09-03,e_fx_portal,2009-09-03 15:54:00,2009-09-03 15:54:21,2009-09-03 19:08:46,2009-09-03 19:22:07,2009-09-03 19:30:06,2009-09-03 20:26:06,2009-09-03 20:44:01,settled,False,0,0,late_confirmation,none,180,True
FXS-0009312,C00421,large_corporate,FX Spot,EUR/JPY,buy,1248000.0,126.471,2019-03-19,messenger,2019-03-19 16:42:00,2019-03-19 16:44:20,2019-03-19 16:49:42,2019-03-19 16:51:55,2019-03-19 17:05:14,2019-03-19 17:10:47,2019-03-19 17:44:22,settled,False,2,1,none,none,180,False
FXS-0009313,C00141,financial_institution,FX Spot,EUR/PLN,sell,1205400.0,4.2718,2018-06-04,phone,2018-06-04 12:04:00,2018-06-04 12:20:11,2018-06-04 12:30:52,2018-06-04 12:45:28,2018-06-04 12:59:50,2018-06-04 13:24:55,2018-06-04 14:22:11,settled,True,4,0,none,none,150,False
FXS-0009314,C00482,mid_corporate,FX Spot,EUR/USD,buy,3897000.0,1.4256,2009-09-03,phone,2009-09-03 16:49:00,2009-09-03 16:50:29,2009-09-03 17:24:18,2009-09-03 17:40:06,2009-09-03 17:45:21,2009-09-03 18:14:40,2009-09-03 18:51:43,settled,False,0,0,none,none,240,False
FXS-0009315,C00474,sme,FX Spot,EUR/MXN,buy,22750.0,21.794767,2025-06-08,e_fx_portal,2025-06-08 09:06:00,2025-06-08 09:08:31,2025-06-08 09:15:57,2025-06-08 09:25:15,2025-06-08 09:27:35,2025-06-08 09:31:38,2025-06-08 09:55:36,settled,False,2,0,none,none,360,False
FXS-0009316,C00158,large_corporate,FX Spot,EUR/HKD,buy,19869000.0,9.1496,2018-07-17,messenger,2018-07-17 09:04:00,2018-07-17 09:04:39,2018-07-17 09:29:47,2018-07-17 09:39:02,2018-07-17 09:41:04,2018-07-17 09:49:20,2018-07-17 10:35:13,settled,False,0,0,none,none,180,False
FXS-0009317,C00843,mid_corporate,FX Spot,EUR/NZD,sell,1422000.0,1.797389,2024-08-25,e_fx_portal,2024-08-25 17:56:00,2024-08-25 18:01:03,2024-08-25 18:17:30,2024-08-25 18:25:20,2024-08-25 18:32:06,2024-08-25 18:36:46,2024-08-25 19:20:34,settled,False,0,0,none,none,240,False
FXS-0009318,C00757,mid_corporate,FX Spot,EUR/JPY,buy,38000.0,162.482219,2024-10-17,email,2024-10-17 13:44:00,2024-10-17 14:01:08,2024-10-17 14:42:38,2024-10-17 14:51:49,2024-10-17 15:07:04,2024-10-17 15:12:34,2024-10-17 15:35:12,settled,True,4,0,none,none,240,False
FXS-0009319,C00086,mid_corporate,FX Spot,EUR/NZD,buy,349000.0,1.5888,2014-05-19,e_fx_portal,2014-05-19 12:30:00,2014-05-19 12:42:43,2014-05-19 13:05:37,2014-05-19 13:09:05,2014-05-19 13:12:02,2014-05-19 13:20:25,2014-05-19 13:34:03,settled,False,2,0,none,none,240,False
FXS-0009320,C00729,mid_corporate,FX Spot,EUR/ZAR,buy,1219000.0,20.239989,2025-10-02,email,2025-10-02 09:33:00,2025-10-02 09:51:55,2025-10-02 10:06:34,2025-10-02 11:39:15,2025-10-02 11:59:24,2025-10-02 12:11:49,2025-10-02 12:59:59,settled,True,7,0,limit_delay,none,240,False
FXS-0009321,C00511,mid_corporate,FX Spot,EUR/NZD,buy,333000.0,1.728,2022-10-12,email,2022-10-12 10:53:00,2022-10-12 10:59:57,2022-10-12 11:17:32,2022-10-12 11:21:31,2022-10-12 11:27:38,2022-10-12 11:58:36,2022-10-12 12:54:46,settled,False,0,0,none,none,240,False
FXS-0009322,C00561,mid_corporate,FX Spot,EUR/CZK,sell,533000.0,24.471643,2025-11-02,phone,2025-11-02 14:51:00,2025-11-02 14:55:11,2025-11-02 15:09:44,2025-11-02 15:18:50,2025-11-02 16:07:08,2025-11-02 16:20:32,2025-11-02 16:50:57,settled,True,8,1,manual_reentry_error,none,240,False
FXS-0009323,C00944,sme,FX Spot,EUR/CAD,buy,3495800.0,1.452,2007-09-10,e_fx_portal,2007-09-10 16:13:00,2007-09-10 16:26:57,2007-09-10 18:37:57,2007-09-10 18:58:58,2007-09-10 19:29:48,2007-09-10 21:09:39,2007-09-10 21:29:07,settled,True,7,0,late_confirmation,none,360,False
FXS-0009324,C00236,large_corporate,FX Spot,EUR/PLN,sell,1347000.0,4.259304,2024-05-16,email,2024-05-16 17:09:00,2024-05-16 17:14:30,2024-05-16 18:42:35,2024-05-16 18:55:57,2024-05-16 19:40:40,2024-05-16 20:35:59,2024-05-16 21:52:04,settled,True,3,0,late_confirmation,none,180,True
FXS-0009325,C00273,mid_corporate,FX Spot,EUR/CZK,sell,210000.0,27.0154,2016-10-16,email,2016-10-16 12:04:00,2016-10-16 12:09:54,2016-10-16 12:17:03,2016-10-16 12:26:28,2016-10-16 12:59:06,2016-10-16 13:18:55,2016-10-16 13:52:39,settled,True,5,0,none,none,240,False
FXS-0009326,C00917,mid_corporate,FX Spot,EUR/JPY,sell,2091000.0,144.904,2022-11-18,e_fx_portal,2022-11-18 12:32:00,2022-11-18 12:47:20,2022-11-18 13:08:42,2022-11-18 13:33:45,2022-11-18 13:36:43,2022-11-18 13:51:16,2022-11-18 14:43:49,settled,False,1,0,none,none,240,False
FXS-0009327,C00279,large_corporate,FX Spot,EUR/MXN,sell,435000.0,20.81883,2016-06-02,email,2016-06-02 09:37:00,2016-06-02 09:48:33,2016-06-02 09:49:40,2016-06-02 10:53:37,2016-06-02 11:19:24,2016-06-02 11:24:51,2016-06-02 11:48:03,settled,True,5,0,limit_delay,none,180,False
FXS-0009328,C00065,large_corporate,FX Spot,EUR/CAD,buy,4908000.0,1.3826,2007-10-19,e_fx_portal,2007-10-19 08:49:00,2007-10-19 08:53:04,2007-10-19 11:05:30,2007-10-19 11:15:35,2007-10-19 11:19:11,2007-10-19 12:44:31,2007-10-19 12:59:12,settled,False,2,0,late_confirmation,none,180,True
FXS-0009329,C00258,sme,FX Spot,EUR/AUD,sell,499800.0,1.3524,2011-06-20,phone,2011-06-20 12:22:00,2011-06-20 12:48:33,2011-06-20 12:57:49,2011-06-20 13:12:10,2011-06-20 14:53:33,2011-06-20 15:07:45,2011-06-20 15:41:38,rejected,True,7,1,incomplete_ssi,insufficient_limit,360,False
FXS-0009330,C00352,large_corporate,FX Spot,EUR/CHF,sell,17868000.0,0.913111,2026-02-13,e_fx_portal,2026-02-13 13:47:00,2026-02-13 13:57:39,2026-02-13 14:18:42,2026-02-13 15:40:01,2026-02-13 15:58:52,2026-02-13 16:11:12,2026-02-13 16:35:32,settled,False,1,0,limit_delay,none,180,False
FXS-0009331,C00416,large_corporate,FX Spot,EUR/NZD,sell,3525000.0,1.68247,2019-02-07,email,2019-02-07 09:02:00,2019-02-07 09:08:12,2019-02-07 09:15:20,2019-02-07 09:21:43,2019-02-07 10:12:59,2019-02-07 10:28:12,2019-02-07 10:43:38,settled,True,7,1,incomplete_ssi,none,180,False
FXS-0009332,C00737,mid_corporate,FX Spot,EUR/CHF,sell,557000.0,1.5494,2006-01-20,messenger,2006-01-20 12:05:00,2006-01-20 12:14:06,2006-01-20 12:27:36,2006-01-20 12:45:10,2006-01-20 14:37:53,2006-01-20 14:46:21,2006-01-20 15:54:26,settled,True,6,1,none,none,240,False
FXS-0009333,C00530,large_corporate,FX Spot,EUR/CNY,sell,2115000.0,8.20702,2025-11-27,messenger,2025-11-27 14:24:00,2025-11-27 14:24:34,2025-11-27 14:33:01,2025-11-27 14:34:28,2025-11-27 14:53:02,2025-11-27 15:28:11,2025-11-27 16:03:15,settled,False,2,0,none,none,180,False
FXS-0009334,C00237,large_corporate,FX Spot,EUR/TRY,buy,25584000.0,9.94,2021-04-27,email,2021-04-27 16:06:00,2021-04-27 16:12:19,2021-04-27 16:18:41,2021-04-27 16:22:43,2021-04-27 16:36:26,2021-04-27 16:53:29,2021-04-27 17:12:42,settled,False,1,0,none,none,180,False
FXS-0009335,C00835,large_corporate,FX Spot,EUR/PLN,buy,2352000.0,4.2459,2017-04-13,e_fx_portal,2017-04-13 17:23:00,2017-04-13 17:39:18,2017-04-13 18:16:05,2017-04-13 20:33:59,2017-04-13 20:54:16,2017-04-13 21:01:50,2017-04-13 21:59:20,settled,True,5,0,limit_delay,none,180,True
FXS-0009336,C00050,large_corporate,FX Spot,EUR/GBP,sell,1710000.0,0.7962,2008-09-22,e_fx_portal,2008-09-22 11:24:00,2008-09-22 11:28:25,2008-09-22 11:32:35,2008-09-22 11:43:26,2008-09-22 12:07:51,2008-09-22 12:29:42,2008-09-22 12:53:39,settled,False,3,1,none,none,180,False
FXS-0009337,C00817,mid_corporate,FX Spot,EUR/HKD,sell,677000.0,9.044851,2025-12-02,email,2025-12-02 11:55:00,2025-12-02 12:06:39,2025-12-02 12:12:44,2025-12-02 12:17:28,2025-12-02 12:41:53,2025-12-02 12:55:47,2025-12-02 13:35:48,settled,True,5,0,none,none,240,False
FXS-0009338,C00706,financial_institution,FX Spot,EUR/AUD,buy,5296200.0,1.629089,2024-11-10,phone,2024-11-10 16:44:00,2024-11-10 17:01:14,2024-11-10 17:05:57,2024-11-10 17:13:24,2024-11-10 17:33:33,2024-11-10 17:57:30,2024-11-10 18:18:02,settled,True,7,0,none,none,150,False
FXS-0009339,C00615,mid_corporate,FX Spot,EUR/USD,sell,473000.0,1.1448,2022-02-04,e_fx_portal,2022-02-04 14:55:00,2022-02-04 14:57:14,2022-02-04 15:06:15,2022-02-04 15:13:57,2022-02-04 15:17:40,2022-02-04 15:19:53,2022-02-04 15:37:49,settled,False,1,0,none,none,240,False
FXS-0009340,C00785,mid_corporate,FX Spot,EUR/CNY,buy,222000.0,7.853953,2024-09-25,phone,2024-09-25 10:44:00,2024-09-25 10:52:15,2024-09-25 11:16:06,2024-09-25 11:20:48,2024-09-25 12:56:54,2024-09-25 13:12:35,2024-09-25 13:39:32,settled,True,7,1,none,none,240,False
FXS-0009341,C00674,mid_corporate,FX Spot,EUR/JPY,buy,337000.0,164.149577,2024-11-14,messenger,2024-11-14 14:51:00,2024-11-14 14:53:04,2024-11-14 15:09:03,2024-11-14 15:12:55,2024-11-14 15:56:05,2024-11-14 16:06:45,2024-11-14 16:44:32,settled,False,2,1,incomplete_ssi,none,240,False
FXS-0009342,C00923,large_corporate,FX Spot,EUR/SEK,buy,792000.0,10.47567,2019-04-15,email,2019-04-15 09:34:00,2019-04-15 09:51:21,2019-04-15 11:29:11,2019-04-15 11:34:49,2019-04-15 11:53:05,2019-04-15 14:00:09,2019-04-15 14:43:41,settled,True,6,0,late_confirmation,none,180,True
FXS-0009343,C00945,mid_corporate,FX Spot,EUR/ZAR,buy,611000.0,20.405229,2024-06-02,messenger,2024-06-02 12:29:00,2024-06-02 12:32:11,2024-06-02 12:44:45,2024-06-02 12:52:08,2024-06-02 13:13:01,2024-06-02 13:21:15,2024-06-02 13:53:19,settled,True,3,0,none,none,240,False
FXS-0009344,C00663,mid_corporate,FX Spot,EUR/CHF,sell,360000.0,1.08992,2019-10-09,messenger,2019-10-09 11:03:00,2019-10-09 11:15:36,2019-10-09 11:19:52,2019-10-09 11:33:55,2019-10-09 12:07:59,2019-10-09 12:37:11,2019-10-09 13:33:18,settled,True,4,0,none,none,240,False
FXS-0009345,C00222,mid_corporate,FX Spot,EUR/CAD,buy,593000.0,1.5973,2005-05-11,email,2005-05-11 17:55:00,2005-05-11 18:03:52,2005-05-11 18:07:44,2005-05-11 18:37:45,2005-05-11 18:59:03,2005-05-11 19:07:40,2005-05-11 19:10:37,settled,True,3,0,none,none,240,False
FXS-0009346,C00695,mid_corporate,FX Spot,EUR/SGD,sell,613000.0,1.5118,2016-12-26,phone,2016-12-26 08:20:00,2016-12-26 08:24:22,2016-12-26 08:30:23,2016-12-26 08:47:55,2016-12-26 09:23:55,2016-12-26 09:26:20,2016-12-26 09:46:11,settled,True,7,0,none,none,240,False
FXS-0009347,C00839,large_corporate,FX Spot,EUR/SGD,sell,2961000.0,1.4036,2022-09-08,e_fx_portal,2022-09-08 16:34:00,2022-09-08 16:35:56,2022-09-08 16:38:51,2022-09-08 18:12:36,2022-09-08 18:25:46,2022-09-08 18:45:23,2022-09-08 19:15:00,settled,False,1,0,limit_delay,none,180,False
FXS-0009348,C00010,sme,FX Spot,EUR/NZD,sell,84350.0,1.617,2013-11-19,messenger,2013-11-19 10:48:00,2013-11-19 10:49:26,2013-11-19 11:16:32,2013-11-19 11:21:49,2013-11-19 12:41:54,2013-11-19 12:51:55,2013-11-19 13:19:44,settled,False,1,1,none,none,360,False
FXS-0009349,C00449,sme,FX Spot,EUR/JPY,buy,1809500.0,124.37,2019-05-03,email,2019-05-03 08:21:00,2019-05-03 08:26:33,2019-05-03 08:40:47,2019-05-03 08:51:33,2019-05-03 09:02:05,2019-05-03 09:09:29,2019-05-03 09:15:20,settled,False,2,0,none,none,360,False
FXS-0009350,C00581,sme,FX Spot,EUR/CHF,buy,1069250.0,0.921891,2026-04-28,phone,2026-04-28 14:36:00,2026-04-28 14:43:50,2026-04-28 14:49:53,2026-04-28 14:54:02,2026-04-28 15:02:56,2026-04-28 15:27:38,2026-04-28 16:13:55,settled,False,1,0,none,none,360,False
FXS-0009351,C00948,large_corporate,FX Spot,EUR/CNY,sell,4071000.0,7.1558,2016-03-03,e_fx_portal,2016-03-03 14:46:00,2016-03-03 14:57:48,2016-03-03 15:38:21,2016-03-03 15:47:33,2016-03-03 16:53:05,2016-03-03 17:11:38,2016-03-03 17:41:33,settled,False,2,1,manual_reentry_error,none,180,False
FXS-0009352,C00354,financial_institution,FX Spot,EUR/AUD,sell,7144200.0,1.763916,2025-12-23,phone,2025-12-23 09:25:00,2025-12-23 09:28:06,2025-12-23 09:35:15,2025-12-23 09:42:42,2025-12-23 10:33:55,2025-12-23 10:34:30,2025-12-23 11:43:20,settled,True,7,0,none,none,150,False
FXS-0009353,C00076,mid_corporate,FX Spot,EUR/CAD,buy,198000.0,1.53546,2018-07-05,e_fx_portal,2018-07-05 08:22:00,2018-07-05 08:25:26,2018-07-05 10:36:34,2018-07-05 10:50:45,2018-07-05 10:55:32,2018-07-05 12:06:11,2018-07-05 12:34:43,settled,False,2,0,late_confirmation,none,240,True
FXS-0009354,C00795,large_corporate,FX Spot,EUR/NOK,buy,1119000.0,9.365,2016-03-07,phone,2016-03-07 09:06:00,2016-03-07 09:25:45,2016-03-07 09:38:42,2016-03-07 09:50:45,2016-03-07 10:15:42,2016-03-07 10:32:07,2016-03-07 11:19:13,settled,True,5,0,none,none,180,False
FXS-0009355,C00469,sme,FX Spot,EUR/ZAR,sell,148050.0,19.80815,2025-12-10,messenger,2025-12-10 12:05:00,2025-12-10 12:15:29,2025-12-10 12:25:11,2025-12-10 12:30:06,2025-12-10 13:05:33,2025-12-10 13:13:35,2025-12-10 13:55:59,settled,True,6,0,none,none,360,False
FXS-0009356,C00511,financial_institution,FX Spot,EUR/USD,buy,596400.0,1.3387,2014-07-31,email,2014-07-31 09:19:00,2014-07-31 09:33:44,2014-07-31 09:59:41,2014-07-31 10:03:37,2014-07-31 10:21:36,2014-07-31 10:32:02,2014-07-31 10:49:14,settled,True,7,0,none,none,150,False
FXS-0009357,C00501,large_corporate,FX Spot,EUR/TRY,buy,1416000.0,3.2994,2016-06-06,messenger,2016-06-06 15:01:00,2016-06-06 15:13:03,2016-06-06 15:48:51,2016-06-06 16:01:48,2016-06-06 16:10:52,2016-06-06 16:15:55,2016-06-06 16:38:39,settled,True,7,0,none,none,180,False
FXS-0009358,C00138,sme,FX Spot,EUR/PLN,sell,3481800.0,4.6885,2023-03-07,phone,2023-03-07 08:46:00,2023-03-07 08:48:41,2023-03-07 08:57:14,2023-03-07 09:04:09,2023-03-07 09:14:55,2023-03-07 09:48:43,2023-03-07 09:50:52,settled,False,2,0,none,none,360,False
FXS-0009359,C00076,large_corporate,FX Spot,EUR/HKD,sell,2475000.0,9.5345,2012-07-31,messenger,2012-07-31 15:53:00,2012-07-31 16:02:24,2012-07-31 16:35:04,2012-07-31 16:44:42,2012-07-31 16:55:57,2012-07-31 17:09:55,2012-07-31 19:11:36,settled,True,7,0,none,none,180,True
FXS-0009360,C00573,mid_corporate,FX Spot,EUR/AUD,buy,4243000.0,1.59959,2018-04-27,email,2018-04-27 16:44:00,2018-04-27 16:53:59,2018-04-27 17:06:38,2018-04-27 17:13:00,2018-04-27 17:35:28,2018-04-27 18:13:25,2018-04-27 18:22:56,settled,True,3,0,none,none,240,False
FXS-0009361,C00926,large_corporate,FX Spot,EUR/JPY,sell,11781000.0,125.85,2019-04-19,e_fx_portal,2019-04-19 15:10:00,2019-04-19 15:12:40,2019-04-19 15:24:52,2019-04-19 15:38:22,2019-04-19 15:58:10,2019-04-19 16:16:24,2019-04-19 16:44:40,settled,False,2,0,none,none,180,False
FXS-0009362,C00374,large_corporate,FX Spot,EUR/MXN,buy,738000.0,20.769,2022-08-07,e_fx_portal,2022-08-07 17:26:00,2022-08-07 17:28:20,2022-08-07 17:55:55,2022-08-07 18:07:50,2022-08-07 18:12:15,2022-08-07 18:22:39,2022-08-07 19:21:19,settled,False,0,0,none,none,180,False
FXS-0009363,C00778,sme,FX Spot,EUR/DKK,sell,266000.0,7.457231,2024-01-19,e_fx_portal,2024-01-19 17:23:00,2024-01-19 17:30:18,2024-01-19 17:41:32,2024-01-19 17:55:02,2024-01-19 17:59:34,2024-01-19 18:21:03,2024-01-19 18:50:06,settled,False,0,0,none,none,360,False
FXS-0009364,C00455,mid_corporate,FX Spot,EUR/JPY,sell,462000.0,163.554363,2024-04-13,email,2024-04-13 08:27:00,2024-04-13 08:33:02,2024-04-13 08:45:42,2024-04-13 08:46:36,2024-04-13 08:58:56,2024-04-13 09:28:21,2024-04-13 10:19:54,settled,False,2,0,none,none,240,False
FXS-0009365,C00089,large_corporate,FX Spot,EUR/CHF,buy,6390000.0,1.05525,2015-06-10,phone,2015-06-10 11:25:00,2015-06-10 11:25:15,2015-06-10 11:35:38,2015-06-10 11:54:25,2015-06-10 12:58:53,2015-06-10 13:09:54,2015-06-10 14:00:13,settled,False,1,1,none,none,180,False
FXS-0009366,C00598,financial_institution,FX Spot,EUR/ZAR,sell,5262600.0,14.5781,2018-03-12,email,2018-03-12 15:36:00,2018-03-12 15:48:26,2018-03-12 15:51:48,2018-03-12 15:54:05,2018-03-12 16:00:34,2018-03-12 16:26:39,2018-03-12 16:49:05,settled,False,2,0,none,none,150,False
FXS-0009367,C00882,sme,FX Spot,EUR/NZD,sell,1733900.0,1.54151,2017-03-10,email,2017-03-10 11:23:00,2017-03-10 11:27:12,2017-03-10 11:35:21,2017-03-10 11:42:22,2017-03-10 12:29:53,2017-03-10 12:51:39,2017-03-10 13:02:15,settled,True,7,0,none,none,360,False
FXS-0009368,C00519,sme,FX Spot,EUR/GBP,buy,323750.0,0.8461,2020-01-28,e_fx_portal,2020-01-28 15:22:00,2020-01-28 15:32:05,2020-01-28 16:18:07,2020-01-28 16:27:33,2020-01-28 18:21:59,2020-01-28 19:10:28,2020-01-28 20:15:38,settled,True,7,1,manual_reentry_error,none,360,False
FXS-0009369,C00861,sme,FX Spot,EUR/NZD,sell,660450.0,1.46017,2015-04-29,messenger,2015-04-29 15:44:00,2015-04-29 15:48:31,2015-04-29 15:57:18,2015-04-29 16:09:47,2015-04-29 16:19:58,2015-04-29 16:35:57,2015-04-29 17:41:57,settled,False,1,0,none,none,360,False
FXS-0009370,C00947,sme,FX Spot,EUR/CZK,sell,121800.0,24.595004,2025-07-07,e_fx_portal,2025-07-07 17:58:00,2025-07-07 18:04:47,2025-07-07 18:32:51,2025-07-07 18:44:49,2025-07-07 19:03:47,2025-07-07 19:15:08,2025-07-07 19:24:48,settled,False,1,1,incomplete_ssi,none,360,False
FXS-0009371,C00183,mid_corporate,FX Spot,EUR/HKD,sell,135000.0,8.8847,2018-12-06,email,2018-12-06 11:17:00,2018-12-06 11:27:15,2018-12-06 11:31:00,2018-12-06 11:43:20,2018-12-06 12:14:57,2018-12-06 12:32:38,2018-12-06 12:59:12,settled,True,3,0,none,none,240,False
FXS-0009372,C00803,mid_corporate,FX Spot,EUR/CHF,buy,1578000.0,1.13682,2019-04-16,email,2019-04-16 11:28:00,2019-04-16 11:46:31,2019-04-16 13:35:22,2019-04-16 13:49:04,2019-04-16 14:02:30,2019-04-16 14:53:58,2019-04-16 15:16:00,settled,True,7,0,late_confirmation,none,240,False
FXS-0009373,C00837,sme,FX Spot,EUR/USD,buy,302750.0,1.075946,2023-12-10,phone,2023-12-10 08:14:00,2023-12-10 08:17:56,2023-12-10 08:34:32,2023-12-10 08:44:45,2023-12-10 08:55:22,2023-12-10 09:21:54,2023-12-10 09:28:35,settled,True,3,0,none,none,360,False
FXS-0009374,C00429,large_corporate,FX Spot,EUR/CAD,sell,4137000.0,1.5963,2005-05-13,email,2005-05-13 10:51:00,2005-05-13 10:52:30,2005-05-13 10:55:34,2005-05-13 11:17:35,2005-05-13 11:25:27,2005-05-13 11:34:32,2005-05-13 15:47:23,settled,False,0,0,settlement_fail,none,180,True
FXS-0009375,C00002,large_corporate,FX Spot,EUR/JPY,buy,11145000.0,128.7,2021-10-06,e_fx_portal,2021-10-06 10:48:00,2021-10-06 10:54:15,2021-10-06 10:56:50,2021-10-06 11:09:03,2021-10-06 11:21:44,2021-10-06 11:30:45,2021-10-06 12:21:00,settled,False,3,1,manual_reentry_error,none,180,False
FXS-0009376,C00411,mid_corporate,FX Spot,EUR/AUD,buy,1074000.0,1.5192,2014-01-10,email,2014-01-10 12:31:00,2014-01-10 12:43:45,2014-01-10 12:48:06,2014-01-10 13:00:41,2014-01-10 13:47:38,2014-01-10 14:10:28,2014-01-10 15:12:00,settled,True,4,0,none,none,240,False
FXS-0009377,C00764,large_corporate,FX Spot,EUR/NZD,sell,5682000.0,1.6865,2022-06-28,email,2022-06-28 12:12:00,2022-06-28 12:14:43,2022-06-28 12:27:31,2022-06-28 12:35:45,2022-06-28 12:43:58,2022-06-28 12:48:36,2022-06-28 13:30:29,settled,False,1,0,none,none,180,False
FXS-0009378,C00073,mid_corporate,FX Spot,EUR/SGD,buy,2362000.0,1.5329,2015-02-10,e_fx_portal,2015-02-10 16:33:00,2015-02-10 16:38:51,2015-02-10 16:45:49,2015-02-10 16:48:35,2015-02-10 16:51:12,2015-02-10 17:16:26,2015-02-10 18:05:23,settled,False,1,0,none,none,240,False
FXS-0009379,C00293,sme,FX Spot,EUR/HKD,buy,215600.0,9.056252,2025-12-09,email,2025-12-09 15:44:00,2025-12-09 15:45:27,2025-12-09 15:53:09,2025-12-09 16:19:41,2025-12-09 16:24:44,2025-12-09 16:58:28,2025-12-09 17:19:42,settled,False,0,0,none,none,360,False
FXS-0009380,C00636,mid_corporate,FX Spot,EUR/CNY,buy,366000.0,7.841561,2024-08-30,phone,2024-08-30 15:17:00,2024-08-30 15:25:58,2024-08-30 15:36:07,2024-08-30 15:55:19,2024-08-30 16:16:23,2024-08-30 16:30:40,2024-08-30 17:45:56,settled,True,5,0,none,none,240,False
FXS-0009381,C00228,mid_corporate,FX Spot,EUR/TRY,buy,7097000.0,7.68074,2020-06-17,phone,2020-06-17 08:03:00,2020-06-17 08:26:50,2020-06-17 08:30:35,2020-06-17 08:36:25,2020-06-17 10:00:59,2020-06-17 10:08:00,2020-06-17 10:35:58,settled,True,4,1,none,none,240,False
FXS-0009382,C00398,mid_corporate,FX Spot,EUR/DKK,sell,1137000.0,7.46443,2025-05-04,email,2025-05-04 12:42:00,2025-05-04 12:52:35,2025-05-04 13:18:23,2025-05-04 13:23:40,2025-05-04 13:26:13,2025-05-04 13:38:56,2025-05-04 13:44:57,settled,False,2,0,none,none,240,False
